Range,Style,Total Proj Time (ns),Total Range Time (ns),Range Instances,Proj Avg (ns),Proj Med (ns),Proj Min (ns),Proj Max (ns),Proj StdDev (ns),Total GPU Ops,Avg GPU Ops,Avg Range Lvl,Avg Num Child
TSL:Thunk:#hlo_op=while.1992#,PushPop,33211155725,33244558539,3,11070385241.7,11758626615.0,9659313738,11793215372,1222146139.7,2573910,857970.0,1.0,10350.0
"TSL:XlaModule:#hlo_module=jit__run_forecast_operational_jit,program_id=594#",PushPop,23551841987,23596984087,2,11775920993.5,11775920993.5,11758626615,11793215372,24457944.6,1715940,857970.0,0.0,1.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_mynn_pbl_column),hlo_op=while.1952#",PushPop,13814400877,14457855913,270,51164447.7,53588995.0,43599059,57452187,4831440.3,1134000,4200.0,2.0,42.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_mynn_pbl_column)/vmap(vmap())/while/body/closed_call,hlo_op=while.1#",PushPop,12998697082,13751168978,11340,1146269.6,952482.0,945475,2934376,393303.5,1134000,100.0,3.0,100.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_mynn_pbl_column)/vmap(vmap())/while/body/closed_call/while/body/closed_call,hlo_op=loop_multiply_fusion.1#",PushPop,12264806285,5077320281,567000,21631.1,18176.0,17951,2000260,58740.0,567000,1.0,4.0,0.0
"TSL:XlaModule:#hlo_module=jit__run_forecast_operational_jit,program_id=335#",PushPop,9659313738,9692398170,1,9659313738.0,9659313738.0,9659313738,9659313738,0.0,857970,857970.0,0.0,1.0
TSL:Thunk:#hlo_op=while.1991#,PushPop,2628199786,3723299992,270,9734073.3,9680116.5,8168749,12230731,1193344.2,712800,2640.0,2.0,50.0
TSL:Thunk:#hlo_op=while.1990#,PushPop,1240934011,5347962131,270,4596051.9,4185702.5,3782595,6747726,837280.1,356400,1320.0,2.0,25.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_mynn_pbl_column)/vmap(vmap())/while/body/closed_call,hlo_op=loop_add_fusion.5#",PushPop,594935712,8461639404,567000,1049.3,768.0,704,1579747,15044.8,567000,1.0,4.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=while.1988#",PushPop,407881480,4640003492,270,1510672.1,1294497.0,1287553,2873319,403403.1,21600,80.0,2.0,80.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=while.1843#",PushPop,394024217,1030115379,2700,145934.9,127840.0,126977,1547651,128802.6,356400,132.0,3.0,132.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_or_select_fusion#",PushPop,387953172,17657175,5400,71843.2,61728.0,52064,1626308,101046.9,5400,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=while.1846#",PushPop,374633415,2612474046,2700,138753.1,123328.0,122176,1621572,114474.1,348300,129.0,3.0,129.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=while.1774#",PushPop,219469252,1456000545,1350,162569.8,129312.0,128672,1508705,178400.2,178200,132.0,3.0,132.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=while.1777#",PushPop,188227532,3812847568,1350,139427.8,124160.0,122784,2105729,123561.2,174150,129.0,3.0,129.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_multiply_fusion.8#",PushPop,132811516,287115705,118800,1117.9,992.0,928,1275041,10929.2,118800,1.0,4.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_subtract_fusion.6#",PushPop,116948203,622158903,116100,1007.3,928.0,896,1321249,7301.9,116100,1.0,4.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_mynn_pbl_column)/tridiagonal_solve,hlo_op=tridiagonal_solve.18#",PushPop,114800855,2238684,270,425188.4,291136.0,289248,1746658,351259.5,540,2.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.68#",PushPop,104272224,941215963,116100,898.1,800.0,736,1487171,9720.4,116100,1.0,4.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_add_fusion.21#",PushPop,100608319,292201816,118800,846.9,768.0,704,1366787,8698.5,118800,1.0,4.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.66#",PushPop,97650868,386828859,118800,822.0,768.0,736,1186242,6176.5,118800,1.0,4.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_add_fusion.23#",PushPop,91510675,985214948,116100,788.2,768.0,704,805506,3328.5,116100,1.0,4.0,0.0
TSL:Thunk:#hlo_op=cond.1.clone.1#,PushPop,85143229,2796171721,270,315345.3,73760.0,15744,1546147,425490.2,540,2.0,2.0,1.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_mynn_pbl_column)/tridiagonal_solve,hlo_op=tridiagonal_solve.19#",PushPop,80136410,27719183,270,296801.5,290241.0,288801,842241,49883.6,540,2.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_mynn_pbl_column)/tridiagonal_solve,hlo_op=tridiagonal_solve.15#",PushPop,80032796,1986370,270,296417.8,290913.0,289343,753760,46220.2,540,2.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_mynn_pbl_column)/tridiagonal_solve,hlo_op=tridiagonal_solve.16#",PushPop,78634683,2016387,270,291239.6,291232.0,289344,292097,403.1,540,2.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_mynn_pbl_column)/tridiagonal_solve,hlo_op=tridiagonal_solve.17#",PushPop,78604568,2044149,270,291128.0,291169.0,289441,291777,308.4,540,2.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=while.1915#",PushPop,69569076,231090429,270,257663.2,140896.0,139520,1818148,322622.1,35640,132.0,2.0,132.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_multiply_fusion#",PushPop,67146471,467583404,59400,1130.4,992.0,960,1259426,10954.8,59400,1.0,4.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=while.1912#",PushPop,63157320,105634986,270,233916.0,140896.0,139809,1529827,297712.5,35640,132.0,2.0,132.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_subtract_fusion#",PushPop,57187790,527514566,58050,985.1,928.0,896,613345,4445.2,58050,1.0,4.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.1#",PushPop,57063959,500895645,59400,960.7,800.0,736,1374017,13092.9,59400,1.0,4.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_add_fusion.1#",PushPop,54714415,452698933,59400,921.1,768.0,736,1368801,11923.0,59400,1.0,4.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=while.1921#",PushPop,53259511,100478176,270,197257.4,135232.0,133633,1398659,247062.3,35640,132.0,2.0,132.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=while.1924#",PushPop,51461810,133780816,270,190599.3,148449.0,145472,1727459,205086.8,35640,132.0,2.0,132.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_add_fusion.2#",PushPop,50992726,2144822774,58050,878.4,768.0,704,1982081,11889.1,58050,1.0,4.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.2#",PushPop,49750604,1106576835,58050,857.0,800.0,736,1255042,7506.8,58050,1.0,4.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=while.2212#",PushPop,47266666,442308561,270,175061.7,129057.0,127936,1363363,192743.7,35640,132.0,2.0,132.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=while.2215#",PushPop,43112544,345642397,270,159676.1,124576.0,122432,1473825,175490.4,34830,129.0,2.0,129.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=while.1939#",PushPop,40946340,113073575,270,151653.1,149552.5,146209,333504,18894.7,35640,132.0,2.0,132.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=while.1930#",PushPop,38244791,101982876,270,141647.4,141760.5,140192,161184,1373.9,35640,132.0,2.0,132.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=while.1936#",PushPop,37697734,193481503,270,139621.2,135232.0,133760,558497,35309.2,35640,132.0,2.0,132.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip)/while/body,hlo_op=loop_select_fusion.5#",PushPop,26862829,28746963,11880,2261.2,1312.0,1088,1248290,30246.4,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip)/while/body,hlo_op=loop_select_fusion.7#",PushPop,24500298,27683521,11880,2062.3,1408.0,1312,1577059,27414.2,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip)/while/body,hlo_op=loop_select_fusion#",PushPop,21679422,31747465,11880,1824.9,1312.0,1088,1384034,24226.1,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip)/while/body,hlo_op=loop_select_fusion.6#",PushPop,18055037,27411006,11880,1519.8,1120.0,1088,1255298,19646.7,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip)/while/body,hlo_op=loop_select_fusion.10#",PushPop,17582968,29009103,11880,1480.0,1440.0,1312,182849,1668.1,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_dynamic_update_slice_fusion.9#",PushPop,17488441,43080840,11880,1472.1,768.0,736,1255203,26405.7,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_multiply_fusion.9#",PushPop,16732157,141458071,11880,1408.4,992.0,928,1234914,20008.5,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_add_fusion#",PushPop,16668872,27302778,11880,1403.1,768.0,736,1389923,26559.8,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_dynamic_update_slice_fusion#",PushPop,15460786,39670115,11880,1301.4,768.0,736,1263138,23242.4,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip)/while/body,hlo_op=loop_select_fusion.8#",PushPop,15277806,28028101,11880,1286.0,1344.0,1088,3136,142.6,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_add_fusion.8#",PushPop,14983338,151652514,11880,1261.2,768.0,736,1678467,24346.1,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip)/while/body,hlo_op=loop_select_fusion.9#",PushPop,14103865,32483751,11880,1187.2,1120.0,1088,421473,4203.7,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_subtract_fusion.7#",PushPop,13011158,102390232,11610,1120.7,960.0,896,433632,5434.0,11610,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_dynamic_update_slice_fusion.10#",PushPop,12976679,38668922,11880,1092.3,768.0,736,1264227,17485.9,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call/slice,hlo_op=wrapped_slice.63#",PushPop,12931012,6105466,2700,4789.3,4767.0,4320,5888,173.2,2700,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_add_fusion.24#",PushPop,12850245,104450199,11610,1106.8,768.0,704,1227619,19785.8,11610,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_dynamic_update_slice_fusion.11#",PushPop,11433668,38851089,11880,962.4,768.0,736,1266402,12923.0,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.67#",PushPop,11372546,137571096,11880,957.3,800.0,736,1192290,11664.8,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.69#",PushPop,10927350,131284992,11610,941.2,768.0,736,1188515,11980.1,11610,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_add_fusion.22#",PushPop,10453193,155374945,11880,879.9,768.0,736,647586,6935.7,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_add_fusion.10#",PushPop,10343357,60145002,11880,870.7,768.0,736,564545,6646.1,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_add_fusion.9#",PushPop,9976856,27368910,11880,839.8,768.0,736,401601,4221.9,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_add_fusion.13#",PushPop,9637957,30927647,11880,811.3,768.0,736,175840,1608.7,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_dynamic_update_slice_fusion.13#",PushPop,9536365,48453475,11880,802.7,768.0,736,251488,2301.6,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_add_fusion.12#",PushPop,9532244,105093461,11880,802.4,768.0,736,214496,1965.1,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_dynamic_update_slice_fusion.14#",PushPop,9469830,45787290,11880,797.1,768.0,736,185984,1699.8,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_add_fusion.11#",PushPop,9289718,27300933,11880,782.0,768.0,736,2208,33.5,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip),hlo_op=loop_dynamic_update_slice_fusion.12#",PushPop,9276305,39458080,11880,780.8,768.0,736,2880,42.0,11880,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call/slice,hlo_op=wrapped_slice.56#",PushPop,8269884,3720711,1350,6125.8,5088.0,4320,1162819,32241.3,1350,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call,hlo_op=loop_divide_fusion#",PushPop,8073080,17529150,5400,1495.0,1344.0,1312,415808,5644.8,5400,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call/slice,hlo_op=wrapped_slice.64#",PushPop,6983951,6235416,2700,2586.6,2592.0,2528,7648,133.8,2700,1.0,3.0,0.0
TSL:XlaModule:#hlo_module=loop_add_compare_divide_transpose_fusion#,PushPop,5375301,4230546,8,671912.6,671952.5,655136,687457,10850.7,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=loop_add_compare_divide_transpose_fusion#,PushPop,5320645,1081878,8,665080.6,664400.5,647969,687457,12075.7,8,1.0,1.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_add_fusion.7#",PushPop,4396889,4349400970,5400,814.2,800.0,736,4672,81.2,5400,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=input_concatenate_fusion.35#",PushPop,3692862,1692124,270,13677.3,13632.0,12640,16448,509.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call/slice,hlo_op=wrapped_slice.57#",PushPop,3483749,3914205,1350,2580.6,2560.0,2528,5024,78.3,1350,1.0,3.0,0.0
TSL:Thunk:#hlo_op=copy.5039#,PushPop,3202304,163460574,3600,889.5,800.0,736,299904,4985.5,3600,1.0,3.0,0.0
TSL:Thunk:#hlo_op=copy.5105#,PushPop,2162723,1403336,180,12015.1,4832.0,4224,1289954,95784.4,180,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=input_concatenate_fusion.53#",PushPop,2146116,1269415,270,7948.6,7936.0,7552,9152,220.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call/slice,hlo_op=wrapped_slice.62#",PushPop,2081669,6190124,2700,771.0,768.0,704,5280,99.4,2700,1.0,3.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=input_concatenate_fusion.54#",PushPop,2051166,1738538,270,7596.9,7584.0,6560,9440,301.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=input_transpose_fusion.78#",PushPop,1818642,2382866,270,6735.7,6720.0,6303,11136,345.6,270,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=input_transpose_fusion.66#,PushPop,1725730,1242790,8,215716.3,205536.5,198112,257985,22673.1,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=input_transpose_fusion.66#,PushPop,1685858,49510,8,210732.3,202480.5,198112,239585,17649.2,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=input_multiply_transpose_fusion#,PushPop,1515811,1089407,8,189476.4,192288.0,137760,239488,42896.6,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=input_multiply_transpose_fusion#,PushPop,1457283,50690,8,182160.4,183904.5,137760,223489,43481.6,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=copy.5044#,PushPop,1440287,85132517,1800,800.2,800.0,736,1344,64.7,1800,1.0,3.0,0.0
TSL:XlaModule:#hlo_module=loop_select_fusion.19#,PushPop,1412418,1255002,8,176552.3,176545.0,167584,192096,7555.1,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=loop_select_fusion.19#,PushPop,1366594,61292,8,170824.3,167584.0,165376,178304,5845.8,8,1.0,1.0,0.0
